Name;Dataset;Index;Feature 0;Feature 1;Feature 2;Feature 3;Feature 4;Feature 5;Feature 6;Feature 7;Feature 8;Feature 9;Feature 10;Feature 11;Feature 12;Feature 13;Feature 14;Feature 15;Feature 16;Feature 17;Feature 18;Feature 19;Feature 20;Feature 21;Feature 22;Feature 23;Feature 24;Feature 25;Feature 26;Feature 27;Feature 28;Feature 29;Feature 30;Feature 31;Feature 32;Feature 33;Feature 34;Feature 35;Feature 36;Feature 37;Feature 38;Feature 39;Feature 40;Feature 41;Feature 42;Feature 43;Feature 44;Feature 45;Feature 46;Feature 47;Feature 48;Feature 49;Feature 50;Feature 51;Feature 52;Feature 53;Feature 54;Feature 55;Feature 56;Feature 57;Feature 58;Feature 59;Feature 60;Feature 61;Feature 62;Feature 63
feature importances;EUSES;20;0,01957628;0,00530592;0,00891251;0,00610249;0,00810110;0,00950387;0,00107065;0,05766297;0,12697667;0,06645601;0,00770547;0,00146230;0,00164734;0,00660518;0,02764474;0,02066512;0,00375593;0,00421045;0,02109131;0,00801731;0,00164345;0,00098480;0,00450761;0,00300585;0,00288017;0,00008662;0,03062429;0,00268461;0,02026538;0,01230203;0,01189735;0,00166397;0,01012392;0,03944512;0,00283474;0,00028553;0,00004972;0,00717418;0,01181990;0,00479647;0,00153930;0,00436465;0,00775582;0,01544374;0,00211495;0,00014174;0,00499435;0,00447292;0,00099454;0,00006517;0,00000000;0,01292348;0,00185104;0,00000000;0,02792702;0,09511485;0,01607511;0,02484176;0,04184177;0,05598704;0,01083572;0,01949115;0,06364923;0,00602537
feature importances;EUSES;21;0,02324615;0,00629606;0,00647695;0,00563792;0,00876077;0,00891014;0,00207423;0,06240044;0,13312748;0,06738609;0,00828278;0,00174180;0,00080865;0,00658472;0,02357174;0,01973379;0,00343545;0,00403739;0,01826299;0,00687943;0,00256849;0,00088186;0,00365685;0,00265173;0,00405128;0,00029556;0,03519440;0,00128176;0,02287772;0,00980881;0,01079773;0,00022595;0,01035707;0,04410835;0,00130055;0,00054967;0,00012551;0,00840427;0,01338813;0,00709593;0,00255532;0,00445153;0,00876407;0,01866479;0,00348390;0,00000000;0,00545655;0,00470154;0,00118607;0,00009659;0,00000000;0,01978175;0,00187616;0,00000000;0,02595158;0,08692980;0,01583660;0,01813747;0,04321600;0,05932234;0,01215597;0,01528407;0,04944807;0,00542325
feature importances;EUSES;22;0,02234936;0,00604577;0,00946292;0,00564731;0,00912819;0,00785877;0,00082869;0,06436795;0,12894125;0,06104607;0,00696880;0,00212762;0,00138722;0,00569747;0,02562101;0,01909750;0,00371917;0,00569000;0,01873456;0,00946718;0,00167721;0,00053772;0,00420076;0,00440759;0,00332932;0,00036418;0,03383102;0,00213953;0,02129805;0,01055068;0,00830604;0,00063110;0,01069133;0,04210143;0,00064533;0,00039717;0,00000702;0,01164826;0,01382663;0,00401077;0,00114291;0,00490675;0,00913518;0,01760553;0,00291295;0,00000070;0,00524920;0,00539992;0,00097934;0,00002701;0,00000000;0,01436183;0,00222458;0,00000000;0,03644169;0,09196835;0,01757620;0,02156916;0,04343265;0,05940160;0,01288006;0,01656054;0,04183186;0,00560399
feature importances;EUSES;23;0,02092980;0,00689095;0,00669279;0,00489471;0,00868303;0,00807365;0,00148244;0,05975797;0,13199899;0,06581778;0,00841095;0,00092053;0,00057910;0,00598385;0,02854086;0,02233195;0,00354632;0,00490263;0,02062037;0,00764798;0,00096164;0,00100703;0,00544939;0,00369359;0,00236430;0,00014313;0,03020254;0,00116907;0,02537028;0,00848244;0,01026920;0,00055123;0,01113734;0,03783193;0,00100526;0,00052800;0,00008603;0,00964298;0,00732917;0,00530886;0,00134670;0,00401710;0,00914464;0,02031628;0,00296762;0,00000550;0,00459415;0,01013203;0,00123330;0,00005828;0,00000000;0,01110110;0,00149347;0,00000000;0,02575503;0,10732268;0,01758185;0,01695270;0,05111725;0,05942608;0,01524215;0,01519698;0,03907756;0,00467748
feature importances;EUSES;24;0,02120216;0,00701760;0,00643991;0,00507722;0,00657983;0,00900408;0,00195303;0,06315297;0,13099764;0,06360905;0,00801883;0,00163012;0,00207721;0,00663539;0,02814495;0,01780301;0,00449566;0,00451885;0,01639234;0,00807902;0,00179999;0,00143164;0,00445027;0,00320336;0,00420455;0,00012180;0,03285504;0,00165823;0,01859274;0,01107256;0,01218379;0,00127173;0,01130775;0,03892315;0,00064775;0,00171063;0,00004939;0,01003145;0,00821892;0,00451552;0,00124191;0,00364108;0,00868287;0,02103097;0,00239447;0,00000846;0,00739731;0,00784776;0,00168200;0,00007142;0,00000000;0,01061954;0,00190618;0,00000000;0,02506287;0,08523527;0,01449008;0,02386724;0,04338042;0,06925296;0,01185136;0,01771142;0,05758208;0,00396319
feature importances;EUSES;25;0,02061661;0,00651549;0,00676596;0,00430461;0,00769148;0,00766381;0,00170901;0,06207210;0,14502123;0,06418587;0,00834927;0,00097729;0,00068086;0,00612556;0,03195234;0,01700548;0,00361289;0,00490714;0,01926527;0,00838348;0,00163903;0,00095761;0,00473464;0,00269720;0,00423032;0,00026594;0,03647027;0,00186131;0,02225006;0,01149563;0,01019831;0,00145482;0,00925060;0,04231720;0,00042746;0,00060659;0,00006846;0,01279299;0,00905525;0,00556649;0,00126551;0,00380926;0,01047933;0,01497184;0,00258941;0,00002957;0,00595423;0,00518522;0,00114371;0,00008577;0,00000000;0,00864704;0,00194092;0,00000000;0,02570165;0,08645372;0,01640994;0,01987924;0,03837314;0,06064086;0,01261821;0,01618929;0,05473649;0,00674973
feature importances;EUSES;26;0,02203472;0,00580239;0,00785220;0,00687300;0,00651449;0,00912457;0,00103531;0,06430270;0,13443306;0,05465592;0,00880004;0,00217280;0,00237834;0,00682329;0,02778030;0,01800161;0,00281928;0,00429978;0,01781335;0,00922913;0,00130492;0,00064674;0,00369318;0,00301565;0,00383889;0,00021836;0,03524505;0,00088810;0,01947672;0,01074295;0,00858385;0,00085628;0,01118110;0,03687870;0,00051533;0,00143462;0,00000027;0,00801606;0,01014147;0,00554660;0,00208428;0,00366447;0,01077740;0,02181471;0,00234803;0,00000203;0,00522525;0,00643873;0,00110100;0,00011520;0,00000000;0,01767792;0,00160491;0,00000000;0,03406876;0,08864430;0,01673005;0,02039426;0,04439135;0,05980783;0,01258336;0,01734061;0,05183437;0,00638002
feature importances;EUSES;27;0,01792764;0,00773295;0,00739359;0,00564474;0,00752572;0,00799833;0,00064006;0,05911989;0,13304838;0,06507759;0,00898733;0,00084741;0,00060533;0,00479820;0,02449925;0,01815744;0,00456308;0,00395256;0,01658884;0,00829777;0,00208882;0,00089952;0,00426184;0,00278707;0,00279480;0,00018264;0,03508785;0,00172457;0,01909230;0,01160790;0,01031294;0,00193208;0,01303055;0,03780579;0,00165912;0,00046104;0,00007305;0,01010073;0,01178639;0,00689475;0,00179512;0,00512079;0,01404219;0,02065101;0,00329334;0,00007354;0,00458074;0,00585315;0,00089909;0,00010333;0,00000000;0,01254359;0,00143920;0,00000000;0,03159072;0,09877885;0,01268578;0,02021557;0,04886225;0,05444099;0,01050197;0,01919047;0,05250065;0,00284782
feature importances;EUSES;28;0,01941213;0,00478562;0,00846062;0,00443717;0,00684036;0,00980720;0,00131736;0,06030777;0,12562339;0,06950178;0,01023815;0,00089437;0,00057435;0,00700450;0,02555315;0,01868247;0,00327974;0,00491216;0,01804086;0,00824406;0,00080840;0,00093525;0,00400594;0,00349052;0,00369746;0,00006178;0,03431500;0,00216296;0,01908892;0,01204335;0,01087758;0,00061746;0,01251966;0,03969310;0,00043209;0,00027121;0,00003698;0,00886660;0,01674750;0,00527446;0,00074484;0,00382390;0,00909676;0,02312346;0,00234503;0,00002679;0,00552946;0,00566596;0,00109565;0,00007282;0,00000000;0,02213536;0,00224829;0,00000000;0,02561030;0,09103987;0,01821397;0,01797613;0,04620338;0,05540292;0,01262323;0,01727437;0,05052352;0,00536054
feature importances;EUSES;29;0,02274636;0,00565488;0,00813355;0,00510782;0,00838584;0,00776988;0,00148703;0,05878701;0,12883819;0,06322603;0,00683099;0,00059262;0,00152535;0,00680643;0,03478325;0,01679775;0,00367052;0,00604875;0,01731335;0,00626337;0,00231777;0,00128142;0,00471487;0,00420999;0,00371018;0,00014694;0,03174677;0,00259726;0,02375902;0,00988631;0,00989419;0,00111138;0,01211232;0,03406414;0,00087221;0,00114362;0,00001285;0,00853138;0,01132239;0,00748098;0,00206734;0,00410472;0,00963613;0,01788050;0,00273893;0,00000000;0,00520434;0,00551865;0,00096667;0,00007997;0,00000000;0,01507827;0,00166124;0,00000000;0,02974436;0,09712400;0,01667224;0,02011072;0,04516154;0,06136091;0,01484609;0,01573990;0,04813296;0,00448559
