Name;Dataset;Index;Feature 0;Feature 1;Feature 2;Feature 3;Feature 4;Feature 5;Feature 6;Feature 7;Feature 8;Feature 9;Feature 10;Feature 11;Feature 12;Feature 13;Feature 14;Feature 15;Feature 16;Feature 17;Feature 18;Feature 19;Feature 20;Feature 21;Feature 22;Feature 23;Feature 24;Feature 25;Feature 26;Feature 27;Feature 28;Feature 29;Feature 30;Feature 31;Feature 32;Feature 33;Feature 34;Feature 35;Feature 36;Feature 37;Feature 38;Feature 39;Feature 40;Feature 41;Feature 42;Feature 43;Feature 44;Feature 45;Feature 46;Feature 47;Feature 48;Feature 49;Feature 50;Feature 51;Feature 52;Feature 53;Feature 54;Feature 55;Feature 56;Feature 57;Feature 58;Feature 59;Feature 60;Feature 61;Feature 62;Feature 63
feature importances;ENRON+INFO1;20;0,03704337;0,00637276;0,00931147;0,01027764;0,00986500;0,00887765;0,00237938;0,00487133;0,01975217;0,01939137;0,00977779;0,00213023;0,02017058;0,00807124;0,00935120;0,02555063;0,01138497;0,00021272;0,02005514;0,01874255;0,00061173;0,00334743;0,00824462;0,00167301;0,00587568;0,00134730;0,02124965;0,00239216;0,01495658;0,04589150;0,00701797;0,00060954;0,00043320;0,03865506;0,00302285;0,00434568;0,00229147;0,04753545;0,06073807;0,04501109;0,00196479;0,03312219;0,01878015;0,01691476;0,00905636;0,00373694;0,04054299;0,03676157;0,01223869;0,00000000;0,00000000;0,01442566;0,00736536;0,00000000;0,02656568;0,03746554;0,02422085;0,03083745;0,00552499;0,02994980;0,00490380;0,02896361;0,03186611;0,01595349
feature importances;ENRON+INFO1;21;0,03479605;0,00529268;0,00838180;0,00805339;0,01154014;0,00953859;0,00132253;0,00519154;0,02115705;0,02012914;0,00923085;0,00381300;0,02186452;0,00884708;0,01169619;0,02478103;0,00850725;0,00046720;0,01852778;0,01809451;0,00187543;0,00225395;0,01052400;0,00154416;0,00502868;0,00154642;0,02454644;0,00219904;0,01270740;0,04611543;0,01126929;0,00141912;0,00051625;0,04221966;0,00592296;0,00424625;0,00302948;0,04319672;0,05725616;0,05164944;0,00152330;0,02606158;0,01501667;0,02010515;0,00624092;0,00326381;0,04432272;0,03886497;0,01148936;0,00000000;0,00000000;0,01230591;0,00591698;0,00000000;0,02856783;0,03518919;0,01947118;0,03182745;0,00526767;0,03046889;0,00914827;0,02318349;0,03126315;0,02020292
feature importances;ENRON+INFO1;22;0,03455981;0,00542104;0,01234876;0,01070745;0,00826962;0,00777630;0,00141988;0,00451574;0,01818602;0,02189843;0,00552163;0,00295050;0,02103520;0,00900653;0,00869951;0,02322773;0,01140469;0,00051797;0,02118774;0,02265441;0,00231483;0,00333092;0,01029472;0,00125292;0,00387667;0,00130132;0,02377599;0,00188067;0,01295998;0,04207897;0,00916076;0,00104434;0,00036030;0,03639070;0,00438910;0,00379201;0,00399778;0,04828347;0,04804614;0,04026376;0,00162143;0,03668885;0,01285009;0,02450935;0,01154012;0,00850463;0,04298897;0,03839399;0,01481966;0,00000000;0,00000000;0,01409531;0,00855320;0,00000000;0,03193519;0,03564695;0,02181527;0,03524955;0,00525563;0,02446127;0,00463396;0,02173240;0,03439980;0,02020007
feature importances;ENRON+INFO1;23;0,03566388;0,00537617;0,00625909;0,00842282;0,00656634;0,00971995;0,00231484;0,00498603;0,01724333;0,01923327;0,00829820;0,00257108;0,02194435;0,00880997;0,00768191;0,02262386;0,01218946;0,00024725;0,01873205;0,02657843;0,00138486;0,00159958;0,01101621;0,00175776;0,00505468;0,00099877;0,02418805;0,00317469;0,01357266;0,04076801;0,00666695;0,00105098;0,00031889;0,03997653;0,00653271;0,00493346;0,00569477;0,04667297;0,04874166;0,03832951;0,00185973;0,03127970;0,01509782;0,02046875;0,00820960;0,00418043;0,05011004;0,04134306;0,01534472;0,00000000;0,00000000;0,01952109;0,00471549;0,00000000;0,03012260;0,03649534;0,02531235;0,03296129;0,00548382;0,03231913;0,00612231;0,02720898;0,02651511;0,01743263
feature importances;ENRON+INFO1;24;0,03838637;0,00482443;0,00987714;0,01150419;0,00533990;0,00857803;0,00291024;0,00480939;0,01884980;0,02254857;0,00835910;0,00282401;0,02324721;0,00605355;0,01104314;0,02314228;0,01078922;0,00030217;0,01679196;0,01861020;0,00149262;0,00302689;0,00946915;0,00146695;0,00395642;0,00137268;0,02104589;0,00263817;0,01091987;0,04486458;0,00939785;0,00094331;0,00065289;0,03669887;0,00308851;0,00374214;0,00450978;0,04256342;0,05324604;0,04542495;0,00181029;0,02991611;0,01728737;0,02027309;0,00742161;0,00466995;0,05660378;0,03618890;0,01180033;0,00000000;0,00000000;0,01566022;0,00674003;0,00000000;0,03326729;0,03856152;0,02651561;0,03004639;0,00613302;0,02393388;0,00568629;0,02875938;0,03286036;0,01655271
feature importances;ENRON+INFO1;25;0,03550427;0,00466881;0,01388273;0,01206586;0,00727815;0,00805854;0,00176667;0,00473657;0,01824755;0,01868493;0,00845782;0,00264738;0,02475716;0,00862043;0,01006547;0,01887598;0,01072018;0,00046316;0,01795481;0,02206648;0,00126090;0,00249315;0,00939598;0,00137288;0,00486240;0,00115029;0,02163552;0,00146307;0,01424564;0,04424274;0,00633198;0,00045633;0,00050559;0,04573386;0,00338147;0,00559541;0,00281008;0,03674143;0,05204441;0,04453776;0,00257839;0,02965420;0,01793018;0,02613296;0,00889066;0,00571617;0,03839154;0,03451040;0,01354378;0,00000000;0,00000000;0,01907292;0,00659119;0,00000000;0,02919585;0,05483387;0,02695284;0,02484799;0,00392561;0,02872727;0,00574495;0,02968328;0,02841867;0,01487346
feature importances;ENRON+INFO1;26;0,04092855;0,00607340;0,01034339;0,01202373;0,00927182;0,00987201;0,00229478;0,00445937;0,01806875;0,02066001;0,01109155;0,00388118;0,02215791;0,00726907;0,00738431;0,03044985;0,01075326;0,00045455;0,02209039;0,02038742;0,00122934;0,00220348;0,00888032;0,00106313;0,00512990;0,00161300;0,02140691;0,00198031;0,01121447;0,04841202;0,00554367;0,00097976;0,00055711;0,03139850;0,00261613;0,00365490;0,00283346;0,04345660;0,05288083;0,04221285;0,00202051;0,04197414;0,01553397;0,02318734;0,00915612;0,00362085;0,02741534;0,03587874;0,01287890;0,00000000;0,00000000;0,01686799;0,00458962;0,00000000;0,02967721;0,04297118;0,02265446;0,03473121;0,00547691;0,03223285;0,00732303;0,02532671;0,03159799;0,01570295
feature importances;ENRON+INFO1;27;0,03437103;0,00594492;0,00879344;0,01053097;0,00848066;0,00931009;0,00211512;0,00532883;0,01829439;0,02078435;0,00739287;0,00205271;0,01712363;0,00812556;0,00945945;0,02046623;0,01202057;0,00050701;0,01948800;0,02253604;0,00126939;0,00404395;0,00689981;0,00197271;0,00448709;0,00112059;0,02567565;0,00202882;0,01383579;0,04476095;0,00748754;0,00077457;0,00039140;0,03994719;0,00441392;0,00091192;0,00328878;0,04649659;0,05103014;0,05006879;0,00145445;0,03430084;0,01884339;0,01849905;0,01053255;0,00408704;0,04538269;0,04209508;0,00844112;0,00000000;0,00000000;0,01474055;0,00583729;0,00000000;0,02877280;0,03871981;0,02426021;0,03770208;0,00296955;0,02911719;0,00729333;0,02822263;0,02803605;0,01666080
feature importances;ENRON+INFO1;28;0,03665940;0,00450117;0,00618187;0,01046294;0,00574061;0,01107751;0,00120367;0,00508847;0,02037932;0,02088882;0,00887250;0,00144749;0,02283705;0,00969770;0,01072104;0,02024786;0,00977839;0,00050953;0,01904250;0,01972871;0,00160094;0,00315675;0,00753484;0,00142802;0,00403744;0,00078503;0,02424888;0,00315285;0,01231892;0,05430423;0,00614560;0,00107744;0,00041820;0,04183448;0,00478407;0,00431683;0,00332648;0,03849379;0,04616862;0,04581652;0,00157598;0,03140334;0,02179029;0,02262603;0,00695380;0,00578031;0,04405261;0,03685982;0,01423059;0,00000000;0,00000000;0,01606271;0,00640989;0,00000000;0,03007138;0,03097158;0,02482888;0,03713847;0,00249746;0,03339385;0,00589698;0,03219047;0,02976346;0,01548562
feature importances;ENRON+INFO1;29;0,03584036;0,00453450;0,01434994;0,00722450;0,00749829;0,00669051;0,00262375;0,00594981;0,02149674;0,01998706;0,01021138;0,00445613;0,02339531;0,00852012;0,00703372;0,02501084;0,00923123;0,00037685;0,01718819;0,01922947;0,00119790;0,00218129;0,01195503;0,00141763;0,00468900;0,00116313;0,01968710;0,00312001;0,01294827;0,04769733;0,00827614;0,00066604;0,00041720;0,04121684;0,00179041;0,00341763;0,00188827;0,03942188;0,05493804;0,05548533;0,00191976;0,03199678;0,01921998;0,02501238;0,01067910;0,00342133;0,03136909;0,03639338;0,01484429;0,00000000;0,00000000;0,02527708;0,00516882;0,00000000;0,02474241;0,03490307;0,02380287;0,02844979;0,00389265;0,03350508;0,00683614;0,02832976;0,02688109;0,01893198
