Name;Dataset;Index;Feature 0;Feature 1;Feature 2;Feature 3;Feature 4;Feature 5;Feature 6;Feature 7;Feature 8;Feature 9;Feature 10;Feature 11;Feature 12;Feature 13;Feature 14;Feature 15;Feature 16;Feature 17;Feature 18;Feature 19;Feature 20;Feature 21;Feature 22;Feature 23;Feature 24;Feature 25;Feature 26;Feature 27;Feature 28;Feature 29;Feature 30;Feature 31;Feature 32;Feature 33;Feature 34;Feature 35;Feature 36;Feature 37;Feature 38;Feature 39;Feature 40;Feature 41;Feature 42;Feature 43;Feature 44;Feature 45;Feature 46;Feature 47;Feature 48;Feature 49;Feature 50;Feature 51;Feature 52;Feature 53;Feature 54;Feature 55;Feature 56;Feature 57;Feature 58;Feature 59;Feature 60;Feature 61;Feature 62;Feature 63
feature importances;INFO1+EUSES;20;0,02832929;0,00270778;0,00734053;0,00735854;0,01488622;0,02107517;0,00143926;0,02127212;0,03827557;0,03462399;0,00566534;0,00347686;0,01690935;0,00338988;0,03729597;0,01539155;0,00288590;0,00142042;0,02135762;0,02499634;0,00128830;0,00654754;0,00300156;0,00113220;0,00081024;0,00017645;0,01235208;0,00859942;0,01706571;0,03397721;0,00727678;0,00070676;0,00167131;0,05412233;0,00240986;0,00049393;0,00214359;0,05587928;0,01378791;0,03898896;0,00108522;0,02485308;0,00810764;0,02532041;0,00226929;0,00210047;0,02936175;0,04593624;0,01789898;0,00000000;0,00000000;0,01577447;0,00087496;0,00000000;0,02837685;0,04098514;0,01586579;0,03414757;0,01035720;0,04087203;0,00608693;0,01285353;0,06006836;0,00427499
feature importances;INFO1+EUSES;21;0,01978206;0,00238539;0,00289092;0,00232094;0,01485333;0,02437236;0,00037195;0,01794674;0,04770449;0,03084750;0,00720429;0,00094022;0,00335083;0,01284581;0,03974224;0,01720123;0,01306712;0,00168334;0,02216289;0,03161692;0,00118579;0,00028953;0,00751547;0,00060259;0,00096170;0,00015554;0,01034099;0,00524419;0,01130035;0,02998227;0,00564387;0,00021025;0,00209835;0,02533227;0,00080777;0,00133427;0,00583812;0,04249335;0,02420314;0,04523584;0,00054126;0,00732656;0,01036679;0,02377649;0,01743572;0,01074081;0,02781422;0,04188546;0,02312473;0,00000376;0,00000000;0,02244863;0,01035374;0,00000000;0,03686745;0,04462244;0,01913101;0,04180108;0,00758526;0,03542322;0,00471584;0,02102081;0,04927604;0,00967249
feature importances;INFO1+EUSES;22;0,02066047;0,00242779;0,00549103;0,00272623;0,01486572;0,02537462;0,00181695;0,01964400;0,05386463;0,02322928;0,00731237;0,00105481;0,01171458;0,00583117;0,02384430;0,02034855;0,00506788;0,00177642;0,01849615;0,03938871;0,00085195;0,00398472;0,00487152;0,00136208;0,00109110;0,00016796;0,01337746;0,00447242;0,00935830;0,01887885;0,02521617;0,00075636;0,00124192;0,03933490;0,00513873;0,00256742;0,00079623;0,03822840;0,01297393;0,05294122;0,00162132;0,00712230;0,01753342;0,04302088;0,00366012;0,00575054;0,04571990;0,04024771;0,01947795;0,00001670;0,00000000;0,02241219;0,00129791;0,00000000;0,02450709;0,06677561;0,01834518;0,02390521;0,01435584;0,01761410;0,00315413;0,01474754;0,03562071;0,03054632
feature importances;INFO1+EUSES;23;0,01964839;0,00192266;0,00320712;0,00564664;0,01028959;0,01711398;0,00119752;0,01872814;0,04234457;0,03023536;0,00809639;0,00077709;0,01780717;0,00364137;0,02585649;0,01380692;0,00496452;0,00138501;0,01879151;0,02943856;0,00095807;0,00152319;0,00612896;0,00123981;0,00060184;0,00000980;0,02176304;0,00743830;0,01097157;0,04992280;0,00463016;0,00215034;0,00291706;0,04143954;0,00291340;0,00232086;0,00286613;0,03285437;0,03986715;0,04652501;0,00015811;0,00746827;0,01439376;0,01172981;0,00830814;0,00013030;0,05321003;0,03575096;0,02485702;0,00000496;0,00000000;0,02605562;0,00943046;0,00000000;0,02561126;0,05560186;0,03316833;0,03482822;0,00943624;0,03073280;0,00621678;0,01706367;0,03194731;0,00995570
feature importances;INFO1+EUSES;24;0,02295292;0,00313468;0,00497681;0,00264001;0,02887672;0,01632055;0,00043538;0,01455618;0,04000891;0,02035527;0,00647306;0,00139192;0,01510671;0,00762468;0,01794738;0,02091798;0,01753128;0,00137289;0,01870634;0,03812588;0,00090267;0,00413717;0,01030551;0,00127453;0,00096910;0,00000813;0,02344008;0,00454830;0,01048003;0,02670486;0,00631393;0,00036305;0,00260806;0,04176002;0,00092847;0,00262420;0,00091947;0,04675755;0,01582658;0,06005700;0,00111984;0,01610291;0,02029596;0,01473231;0,00360727;0,00566412;0,04205244;0,03584986;0,01597882;0,00000000;0,00000000;0,01584153;0,00459230;0,00000000;0,02334306;0,03869276;0,02757365;0,01879528;0,00856081;0,04709528;0,00371935;0,05961554;0,02915361;0,00722902
feature importances;INFO1+EUSES;25;0,02176314;0,00296164;0,01220665;0,00519456;0,01300890;0,01290284;0,00371346;0,01846139;0,04085413;0,02932704;0,01754674;0,00039063;0,01460971;0,00568597;0,03120361;0,02083346;0,03309655;0,00149185;0,02204911;0,02508815;0,00565929;0,00233567;0,00712139;0,00066295;0,00045782;0,00005968;0,02200589;0,00052557;0,00838614;0,02137209;0,00366971;0,00134701;0,00097425;0,05435728;0,00818188;0,00039515;0,00133342;0,04747978;0,03745919;0,04923345;0,00141647;0,00440528;0,00844927;0,03565724;0,00523638;0,00029299;0,03054442;0,03952387;0,01600596;0,00000000;0,00000000;0,01198029;0,00135601;0,00000000;0,03039315;0,02363131;0,02056996;0,04313058;0,00723609;0,03753923;0,00289197;0,01083649;0,03519526;0,02830064
feature importances;INFO1+EUSES;26;0,02720626;0,00370285;0,00652883;0,00159151;0,02498973;0,03853675;0,00089548;0,02311109;0,04427184;0,02647936;0,01508137;0,00125475;0,01954785;0,03496220;0,01523006;0,01935156;0,00555751;0,00157967;0,03212418;0,02268910;0,00569414;0,00212434;0,00554040;0,00139888;0,00060107;0,00008780;0,01485855;0,00624916;0,01039363;0,02211741;0,00628488;0,00034281;0,00122677;0,02701686;0,00074109;0,00281163;0,00423278;0,03737359;0,03068995;0,07525918;0,00132569;0,00395597;0,01703379;0,04307529;0,00342281;0,00762451;0,02826464;0,03854276;0,01232748;0,00000000;0,00000000;0,01634237;0,00573340;0,00000000;0,02160700;0,03346049;0,02348533;0,02451005;0,00498865;0,02284169;0,00857125;0,01456525;0,02850889;0,02007586
feature importances;INFO1+EUSES;27;0,02661616;0,00245092;0,00509689;0,00527113;0,01596962;0,02294886;0,00242445;0,01925415;0,04831723;0,03574223;0,00635809;0,00245007;0,00481911;0,01481149;0,04118638;0,01882500;0,01229455;0,00148856;0,02415258;0,02639722;0,00125894;0,00160522;0,00523523;0,00081898;0,00125601;0,00012057;0,01601762;0,00249641;0,01900813;0,02388078;0,00510334;0,00287570;0,00206548;0,03527268;0,00050749;0,00282926;0,00148316;0,03517994;0,02279090;0,06897132;0,00058001;0,00981093;0,01854415;0,02119319;0,00409412;0,00123664;0,02747323;0,05021712;0,00766389;0,00000000;0,00000000;0,02483150;0,00328358;0,00000000;0,03937253;0,02938832;0,01831140;0,03605576;0,01393193;0,03200086;0,00288118;0,02314304;0,04077700;0,00955778
feature importances;INFO1+EUSES;28;0,02104658;0,00257560;0,00778609;0,00296074;0,01025107;0,01958750;0,00532295;0,02138478;0,04871947;0,03513410;0,01251811;0,00251112;0,00983289;0,00328070;0,01916121;0,01385333;0,01747170;0,00162694;0,02264678;0,02353108;0,00086721;0,00133164;0,00285145;0,00060054;0,00129214;0,00018696;0,02671611;0,00359798;0,01479222;0,03090281;0,00653039;0,00167130;0,00217426;0,04087949;0,00195633;0,00138393;0,00182924;0,05348413;0,01950151;0,04503795;0,00066787;0,01558659;0,01092966;0,03349998;0,00408514;0,00225125;0,02740994;0,04112496;0,02297720;0,00000000;0,00000000;0,01356842;0,00305618;0,00000000;0,02796356;0,05334991;0,01856057;0,02252164;0,01028816;0,04110606;0,00609055;0,04145988;0,03997837;0,00473378
feature importances;INFO1+EUSES;29;0,02232290;0,00229500;0,00677222;0,01359792;0,01165659;0,01328870;0,00233520;0,01751991;0,04621770;0,02249846;0,00700993;0,00358848;0,01089877;0,00377964;0,01249722;0,01828486;0,01379981;0,00193738;0,02753787;0,02293158;0,00411564;0,00502734;0,00738866;0,00102670;0,00154134;0,00000297;0,01603935;0,00316863;0,01368137;0,06127949;0,01732750;0,00024706;0,00236569;0,02727186;0,00345332;0,00320882;0,00019924;0,03719401;0,03460155;0,04171147;0,00099188;0,01738834;0,00847053;0,03044672;0,00302867;0,00289909;0,04253048;0,04016143;0,01374821;0,00000496;0,00000000;0,02228007;0,00360041;0,00000000;0,03200623;0,05703129;0,02009548;0,02322260;0,00896408;0,01894008;0,00323382;0,02328739;0,03774922;0,02829689
