Name;Dataset;Index;Feature 0;Feature 1;Feature 2;Feature 3;Feature 4;Feature 5;Feature 6;Feature 7;Feature 8;Feature 9;Feature 10;Feature 11;Feature 12;Feature 13;Feature 14;Feature 15;Feature 16;Feature 17;Feature 18;Feature 19;Feature 20;Feature 21;Feature 22;Feature 23;Feature 24;Feature 25;Feature 26;Feature 27;Feature 28;Feature 29;Feature 30;Feature 31;Feature 32;Feature 33;Feature 34;Feature 35;Feature 36;Feature 37;Feature 38;Feature 39;Feature 40;Feature 41;Feature 42;Feature 43;Feature 44;Feature 45;Feature 46;Feature 47;Feature 48;Feature 49;Feature 50;Feature 51;Feature 52;Feature 53;Feature 54;Feature 55;Feature 56;Feature 57;Feature 58;Feature 59;Feature 60;Feature 61;Feature 62;Feature 63
feature importances;ENRON+EUSES;20;0,02304389;0,00546112;0,02243505;0,01348201;0,00695536;0,01185089;0,01333258;0,04382815;0,10533832;0,06153375;0,01096587;0,00482114;0,00121107;0,00517246;0,02400073;0,02155689;0,00552061;0,00816024;0,01192493;0,00852441;0,00089966;0,00429695;0,00422756;0,00422847;0,00363016;0,00066522;0,02858284;0,00146509;0,02281274;0,01691193;0,00983726;0,00144956;0,00574224;0,03890717;0,00044469;0,00067687;0,00000863;0,00924733;0,00936340;0,00584713;0,00393348;0,00557650;0,01158208;0,00854328;0,00462477;0,00000483;0,00536542;0,00531721;0,00133944;0,00004404;0,00000000;0,01536808;0,00214549;0,00000000;0,03617866;0,06737431;0,02496293;0,03912247;0,03701557;0,05718620;0,01430576;0,02363134;0,03715623;0,02085754
feature importances;ENRON+EUSES;21;0,02240387;0,00526874;0,01897663;0,01869813;0,00700346;0,00982626;0,01601344;0,04307102;0,10779113;0,05374616;0,01200738;0,00402005;0,00089489;0,00477479;0,02575008;0,02105933;0,00620899;0,00610751;0,01430419;0,00829804;0,00078662;0,00347721;0,00490145;0,00441834;0,00398495;0,00025063;0,02813759;0,00203794;0,02802854;0,01862788;0,01053621;0,00111640;0,00639426;0,03777979;0,00040318;0,00074884;0,00004569;0,01004840;0,01046216;0,00580422;0,00271171;0,00612927;0,01202427;0,00973128;0,00348142;0,00004399;0,00416067;0,00652023;0,00165689;0,00002688;0,00000000;0,02006322;0,00210358;0,00000000;0,04053192;0,06328802;0,02316016;0,03286255;0,02950132;0,05454187;0,01610940;0,01931193;0,04012161;0,02770345
feature importances;ENRON+EUSES;22;0,02312304;0,00506604;0,01978845;0,01439097;0,00677998;0,01098343;0,01517780;0,04566224;0,11237290;0,05815824;0,01127194;0,00769879;0,00134061;0,00449378;0,02449966;0,02145913;0,00430145;0,00714880;0,01329389;0,00904714;0,00054751;0,00232215;0,00442966;0,00383223;0,00308232;0,00025669;0,02878694;0,00201478;0,02648091;0,02031568;0,01070318;0,00113972;0,00623843;0,03588863;0,00055625;0,00042933;0,00006114;0,01186548;0,00897484;0,00661938;0,00429908;0,00477769;0,00982067;0,00905723;0,00423336;0,00004417;0,00581936;0,00603666;0,00194299;0,00002292;0,00000000;0,01598043;0,00175171;0,00000000;0,03603020;0,06121776;0,02399710;0,04051021;0,03011239;0,05504233;0,01807910;0,01921226;0,04564289;0,01576597
feature importances;ENRON+EUSES;23;0,02202647;0,00546637;0,01583220;0,01509905;0,00613669;0,01295625;0,01149798;0,04388767;0,11017056;0,05601862;0,01188594;0,00744788;0,00136645;0,00506394;0,02695439;0,02267062;0,00569658;0,00557852;0,01016125;0,00855720;0,00128290;0,00320899;0,00481690;0,00388361;0,00361835;0,00074688;0,02691340;0,00072257;0,02513206;0,02518872;0,00784649;0,00078034;0,00590508;0,03528894;0,00029640;0,00033328;0,00000002;0,00772080;0,01159842;0,00575912;0,00227255;0,00566791;0,00994255;0,00783599;0,00485920;0,00002959;0,00500851;0,00640212;0,00176838;0,00008872;0,00000000;0,01521327;0,00214179;0,00000000;0,03816579;0,06928074;0,02463665;0,03478927;0,03260777;0,05181416;0,01810522;0,02332196;0,04245742;0,02807258
feature importances;ENRON+EUSES;24;0,02735177;0,00576306;0,02442834;0,00940463;0,00838225;0,01189872;0,01416111;0,04336074;0,11086618;0,05648731;0,01331648;0,00648231;0,00115047;0,00517471;0,02548454;0,02089568;0,00583694;0,00679979;0,01236086;0,00897992;0,00120652;0,00383924;0,00397025;0,00468691;0,00307789;0,00067495;0,02645023;0,00151493;0,02128730;0,01994820;0,00921280;0,00171962;0,00549740;0,03586449;0,00058215;0,00029005;0,00003643;0,00863441;0,01013721;0,00531706;0,00371874;0,00608744;0,01132095;0,00670193;0,00514767;0,00002860;0,00394207;0,00550128;0,00169676;0,00001889;0,00000000;0,01624605;0,00210793;0,00000000;0,03321760;0,06743375;0,02523625;0,03945766;0,03175544;0,05814202;0,01632952;0,02060187;0,03972118;0,02305252
feature importances;ENRON+EUSES;25;0,02474084;0,00676595;0,02441218;0,01303006;0,00681170;0,01211047;0,01121809;0,04720423;0,10871791;0,05671106;0,01214278;0,00500055;0,00082563;0,00547732;0,02478121;0,02217873;0,00590476;0,00631161;0,01368869;0,00885082;0,00172743;0,00347908;0,00472727;0,00498929;0,00327234;0,00061682;0,03066008;0,00203766;0,02272768;0,01854618;0,01097040;0,00067775;0,00504046;0,03767659;0,00038993;0,00029808;0,00000227;0,00881816;0,01022778;0,00525926;0,00362379;0,00524058;0,01046613;0,00714546;0,00558464;0,00000000;0,00471942;0,00648136;0,00160577;0,00004105;0,00000000;0,01488810;0,00167740;0,00000000;0,03810997;0,06561041;0,02355537;0,03302257;0,03402138;0,06234077;0,01836844;0,01652668;0,03765088;0,02029075
feature importances;ENRON+EUSES;26;0,02192989;0,00613566;0,01902196;0,01333417;0,00806033;0,00995676;0,01279133;0,04127644;0,11105001;0,05651055;0,01295092;0,00491049;0,00106712;0,00484721;0,02696998;0,02260127;0,00546369;0,00544355;0,01120957;0,00866413;0,00199413;0,00334860;0,00356238;0,00506965;0,00333570;0,00058127;0,02913447;0,00274185;0,02310666;0,02372564;0,00942951;0,00115328;0,00544902;0,03785394;0,00019188;0,00040637;0,00008583;0,00932533;0,01050197;0,00656036;0,00380123;0,00588904;0,01148861;0,00828765;0,00440224;0,00003401;0,00437839;0,00796246;0,00139203;0,00005999;0,00000000;0,01376851;0,00191750;0,00000000;0,04485672;0,06817604;0,02397371;0,03312253;0,02774822;0,05535402;0,01542830;0,02209940;0,04346734;0,02063919
feature importances;ENRON+EUSES;27;0,02224403;0,00614605;0,02424320;0,01379696;0,00725691;0,01247848;0,01415889;0,04317402;0,11176166;0,06039923;0,01216102;0,00374769;0,00069758;0,00589848;0,02227798;0,02027868;0,00540018;0,00587823;0,01370702;0,00832498;0,00145552;0,00368397;0,00501794;0,00354237;0,00349329;0,00089692;0,02934941;0,00097678;0,02232465;0,02332069;0,01088613;0,00124220;0,00619256;0,03405607;0,00026449;0,00036449;0,00001830;0,00861904;0,00920676;0,00478894;0,00248249;0,00435132;0,01188139;0,00769129;0,00517300;0,00014450;0,00639108;0,00762019;0,00133637;0,00003696;0,00000000;0,01573960;0,00166786;0,00000000;0,03470200;0,06563504;0,02447045;0,04125803;0,03344099;0,06037204;0,01359398;0,01946926;0,03731309;0,02149731
feature importances;ENRON+EUSES;28;0,02557144;0,00588278;0,01307709;0,01129645;0,00706185;0,00988216;0,01459592;0,04497563;0,11350275;0,05834343;0,00991586;0,00556696;0,00120310;0,00594604;0,02453409;0,02322349;0,00547648;0,00543693;0,01194906;0,00895469;0,00288862;0,00313636;0,00451042;0,00513850;0,00360657;0,00064632;0,02817749;0,00135954;0,02863977;0,02483050;0,00976122;0,00141053;0,00582863;0,03737347;0,00026939;0,00068126;0,00000281;0,00955306;0,01244425;0,00438858;0,00427401;0,00544507;0,01233266;0,00726079;0,00587000;0,00009629;0,00524243;0,00726741;0,00120977;0,00006540;0,00000000;0,01625868;0,00183131;0,00000000;0,03619332;0,06710867;0,02210816;0,03623095;0,03116782;0,04746820;0,01455972;0,01899424;0,04195255;0,02601907
feature importances;ENRON+EUSES;29;0,02279522;0,00597919;0,01596094;0,01072136;0,00728986;0,01206841;0,01406852;0,04465997;0,11278659;0,05479810;0,01319128;0,00771938;0,00076885;0,00480848;0,02553484;0,01853526;0,00609944;0,00764855;0,01346887;0,00737028;0,00137710;0,00557263;0,00513401;0,00473171;0,00270098;0,00060328;0,02794607;0,00117294;0,02270473;0,02307905;0,01027291;0,00117083;0,00664500;0,03489962;0,00063758;0,00034976;0,00000498;0,00805453;0,01239045;0,00444243;0,00293089;0,00505457;0,01194769;0,00901307;0,00518279;0,00003531;0,00505862;0,00677047;0,00189116;0,00003524;0,00000000;0,01575378;0,00165688;0,00000000;0,03361896;0,06960730;0,02493042;0,03709686;0,03138326;0,05770379;0,01726138;0,01746469;0,04347718;0,02196170
